"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial"
2367,120,0,0,32,3784,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,8,5,2006,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,36,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,60,1,1451,1511,1,0,0,0,1,0,1,0,1565,0,1,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,2,2007,1,0,0,0,1
2368,120,0,0,40,3606,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,7,5,2006,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,937,1,415,1352,1,0,0,0,1,0,1,0,1352,0,1,2,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,8,2007,1,0,0,0,1
2369,120,0,0,30,5330,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,8,5,2006,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1550,1550,1,0,0,0,1,0,1,0,1550,1,0,2,1,2,0,1,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,7,2007,1,0,0,0,1
2370,160,0,0,24,2280,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,5,1999,1999,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,342,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,565,1,179,744,0,1,0,0,1,0,1,744,1501,0,1,2,1,3,0,0,1,6,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,9,2007,0,1,0,1,0
2371,160,0,0,24,2117,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,5,2000,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,216,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,417,1,339,756,1,0,0,0,1,0,1,804,1573,1,0,2,1,3,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,9,2007,0,1,0,1,0
2372,20,0,0,73,7321,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7,5,1999,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1339,1339,1,0,0,0,1,0,1,0,1358,1,0,2,0,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,176,12,2007,0,0,0,1,0
2373,60,0,0,3537.77497090002,8010,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,5,2003,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,964,1,90,1054,1,0,0,0,1,0,1,976,2048,0,1,2,1,3,0,1,0,8,1,2,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,8,2007,0,1,0,1,0
2374,60,0,0,106,8413,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,901,1,319,1220,1,0,0,0,1,0,1,1142,2362,0,1,2,1,3,0,1,0,8,1,2,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,147,6,2007,0,1,0,1,0
2375,120,1,0,50,9466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1994,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,457,0,0,1494,1,0,0,0,1,0,1,0,1494,0,1,1,1,1,0,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,5,2007,0,1,0,1,0
2376,20,1,0,80,12000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,6,1980,1980,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,600,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1732,1,270,2002,1,0,0,0,1,0,1,0,2362,0,1,2,1,3,0,1,0,8,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,180,3,2007,0,1,0,1,0
2377,20,1,0,94,17778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,1981,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1632,0,0,2461,0,1,0,0,1,0,1,0,2497,0,1,2,0,2,0,1,0,7,1,2,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,266,3,2007,0,1,0,1,0
2378,20,1,0,78,11700,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,6,1968,1968,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,41,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,912,912,1,0,0,0,1,0,1,0,1152,0,1,1,1,3,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,9,2007,0,0,0,1,0
2379,60,1,0,80,8000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,6,1970,1970,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,525,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,915,1,93,1008,0,0,1,0,1,0,1,1008,2411,0,1,2,1,4,0,0,1,8,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2007,0,1,0,1,0
2380,85,1,0,3644.36274276401,8723,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,1969,1969,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,973,1,0,973,1,0,0,0,1,0,1,0,1082,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,160,1,2007,0,1,0,1,0
2381,20,1,0,130,11700,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1968,1968,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,196,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,910,1,385,1295,0,0,0,0,1,0,1,0,1295,0,1,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,4,2007,0,1,0,1,0
2382,20,1,0,108,11358,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,7,1972,1987,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,346,1,778,1124,0,0,1,0,1,0,1,0,1610,1,0,2,0,3,0,1,0,8,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,202,5,2007,0,1,0,1,0
2383,20,1,0,80,9547,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,6,1993,1993,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,112,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1594,1594,1,0,0,0,1,0,1,0,1594,1,0,2,0,2,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,190,7,2007,0,1,0,1,0
2384,60,1,0,78,10530,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,6,1993,1993,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,194,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,819,1,329,1148,1,0,0,0,1,0,1,984,2075,0,1,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,235,8,2007,0,1,0,1,0
2385,20,1,0,88,10738,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,7,1966,1966,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,792,1,301,1093,0,1,0,0,1,0,1,0,1093,0,1,2,0,3,0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,224,11,2007,0,1,0,1,0
2386,20,1,0,80,10800,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1963,1963,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,203,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,617,0,171,1052,0,0,1,0,1,0,1,0,1052,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,2007,0,0,0,1,0
2387,20,1,0,70,8050,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1967,1993,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,474,0,437,949,0,0,1,0,1,0,1,0,1107,0,1,1,0,3,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,88,3,2007,0,1,0,1,0
2388,90,1,0,4520.17675397856,10899,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,5,1964,1964,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1224,1,0,2,0,2,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,1,0,4,2007,0,1,0,1,0
2389,20,1,0,74,7450,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1956,1956,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,438,0,250,894,0,1,0,0,1,0,1,0,1074,1,0,1,0,2,0,1,0,6,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,2007,0,1,0,1,0
2390,20,1,0,5838.90827178205,14357,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1961,1961,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,311,0,386,864,0,0,1,0,1,0,1,0,1187,0,1,1,0,2,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,128,8,2007,0,0,0,1,0
2391,20,1,0,76,8243,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1961,1961,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,56,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,700,1,264,964,1,0,0,0,1,0,1,0,964,1,0,1,0,3,0,0,1,5,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,170,2,2007,0,1,0,1,0
2392,20,1,0,70,8680,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1960,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,894,894,0,0,1,0,1,0,1,0,894,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2007,0,1,0,1,0
2393,20,1,0,80,8800,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,7,6,1966,1966,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,202,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,654,1,520,1174,1,0,0,0,1,0,1,0,1200,1,0,2,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,10,2007,0,0,0,1,0
2394,80,1,0,80,9200,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,5,1965,1965,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,98,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,494,1,548,1042,0,0,1,0,1,0,1,0,1042,1,0,2,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,192,5,2007,0,1,0,1,0
2395,60,1,0,80,8800,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,6,7,1964,1997,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,306,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,414,1,431,845,1,0,0,0,1,0,1,1309,2154,1,0,2,1,5,0,0,1,8,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2007,0,1,0,1,0
2396,20,1,0,4688.08316516468,11382,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1964,1964,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,212,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,54,0,533,1130,0,0,1,0,1,0,1,0,1374,1,0,1,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,8,2007,0,1,0,1,0
2397,20,1,0,8891.47210946677,22002,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,7,1959,1991,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,136,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1386,1,206,1592,0,1,0,0,1,0,1,0,1652,0,1,1,1,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2007,0,1,0,1,0
2398,45,1,0,85,12172,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,7,1940,1996,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,130,0,433,822,0,0,1,0,1,0,1,0,908,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,284,10,2007,0,1,0,1,0
2399,20,1,0,50,5000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,1946,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,299,1,367,666,0,0,0,1,0,0,1,0,666,1,0,1,0,2,0,1,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4,2007,0,1,0,1,0
2400,50,1,0,51,3500,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,5,1945,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,144,1,226,370,0,0,1,1,0,1,0,228,670,0,1,1,0,2,0,0,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,7,2007,0,1,0,1,0
2401,20,1,0,50,5175,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,8,1958,2000,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,150,0,254,808,1,0,0,0,1,0,1,0,808,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,143,7,2007,0,0,0,1,0
2402,20,1,0,80,9600,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1955,1955,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,176,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,368,1,710,1078,1,0,0,0,1,0,1,0,1150,0,1,1,0,2,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,10,2007,0,1,0,1,0
2403,90,1,0,63,8668,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,5,1968,1968,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1560,1560,0,0,1,0,1,0,1,0,1560,1,0,2,0,4,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,3,0,1,0,1,0,1,0,5,2007,0,1,0,1,0
2404,85,1,0,4182.4910322628,10050,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,6,1966,1966,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,87,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,602,1,191,793,1,0,0,0,1,0,1,0,1280,1,0,2,0,3,0,0,1,6,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,1,140,6,2007,0,1,0,1,0
2405,80,1,0,100,9600,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,5,1961,1961,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,291,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,600,1,618,1218,0,0,1,0,1,0,1,0,1254,0,1,1,0,3,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2007,0,1,0,1,0
2406,20,1,0,73,8760,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,7,1957,1999,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,873,1,63,936,0,0,1,0,1,0,1,0,936,0,1,1,0,2,0,1,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,9,2007,0,1,0,1,0
2407,20,1,0,65,6860,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1956,1956,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,54,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,908,1,100,1008,1,0,0,0,1,0,1,0,1008,0,1,1,0,3,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,12,2007,0,1,0,1,0
2408,20,1,0,60,8250,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,7,1963,1963,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,288,1,765,1053,0,1,0,0,1,0,1,0,1053,0,1,1,0,3,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,240,7,2007,0,1,0,1,0
2409,20,1,0,70,9100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1960,1960,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,69,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1144,1144,0,0,1,0,1,0,1,0,1144,1,0,1,0,3,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,6,2007,0,1,0,1,0
2410,20,1,0,80,9736,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,6,6,1957,1969,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,289,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,668,0,525,1331,0,1,0,0,1,0,1,0,1721,1,0,1,0,4,0,0,1,8,1,3,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,4,2007,0,1,0,1,0
2411,20,1,0,72,9770,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1957,1957,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,512,1,410,922,0,0,1,0,1,1,0,0,922,0,1,1,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2007,0,1,0,1,0
2412,20,1,0,70,12198,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1955,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,780,1,424,1204,0,0,1,0,1,0,1,0,1411,1,0,1,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,278,6,2007,0,0,0,1,0
2413,20,1,0,75,10050,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1955,1955,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,288,1,928,1216,0,0,1,0,1,0,1,0,1216,0,1,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,8,2007,0,1,0,1,0
2414,20,1,0,60,11556,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,9,1953,2006,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,408,1,456,864,0,1,0,0,1,0,1,0,1154,1,0,1,1,3,1,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,63,7,2007,0,1,0,1,0
2415,90,1,0,70,8078,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,5,1958,1958,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,260,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1560,1560,0,0,1,0,1,0,1,0,1560,1,0,2,0,4,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,12,2007,0,1,0,1,0
2416,20,1,0,60,10950,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,1952,1952,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,441,1,507,948,0,0,1,0,1,0,1,0,948,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1,0,0,4,2007,0,1,0,1,0
2417,20,1,0,68,7942,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,7,1953,1953,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,85,0,0,1040,0,0,1,0,1,0,0,0,1040,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,6,2007,0,1,0,1,0
2418,20,1,0,71,8540,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,8,1956,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,114,0,120,925,0,0,1,0,1,0,1,0,925,0,1,1,0,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,152,6,2007,0,1,0,1,0
