"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
790,60,1,0,5151.40972958927,12205,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,8,1966,2007,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,157,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,568,1,264,832,0,1,0,0,1,0,1,1111,2087,1,0,2,1,5,0,1,0,9,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,133,7,2007,0,1,0,1,0,187500
791,120,1,0,43,3182,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,5,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,16,1,1129,1145,1,0,0,0,1,0,1,0,1145,1,0,2,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,100,9,2009,0,1,0,1,0,160200
792,80,1,0,4663.7549061165,11333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,5,1976,1976,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,539,1,490,1029,0,0,1,0,1,0,1,0,1062,0,1,1,0,3,0,0,1,5,1,2,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,120,5,2007,0,1,0,1,0,146800
793,60,1,0,92,9920,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1996,1997,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,862,1,255,1117,1,0,0,0,1,0,1,886,2013,0,1,2,1,3,0,0,1,8,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,180,6,2007,0,1,0,1,0,269790
794,20,1,0,76,9158,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1496,1496,1,0,0,0,1,0,1,0,1496,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,168,6,2007,1,0,0,0,1,225000
795,60,1,0,4581.53441849373,10832,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1994,1996,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,712,712,1,0,0,0,1,0,1,809,1895,1,0,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,143,10,2008,0,1,0,1,0,194500
796,60,1,0,70,8400,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1980,1981,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,130,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,650,650,0,0,1,0,1,0,1,676,1564,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,171000
797,20,1,0,71,8197,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,6,5,1977,1977,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,148,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,660,660,1,0,0,0,1,0,1,0,1285,1,0,1,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,138,4,2007,0,1,0,1,0,143500
798,20,1,0,57,7677,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1953,1953,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,570,1,203,773,0,1,0,0,1,0,1,0,773,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2008,0,1,1,0,0,110000
799,60,1,0,104,13518,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,9,5,2008,2009,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,860,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1926,1926,1,0,0,0,1,0,1,1174,3140,1,0,3,1,4,1,0,0,11,1,2,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,144,7,2009,1,0,0,0,1,485000
800,50,1,0,60,7200,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,7,1937,1950,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,252,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,569,1,162,731,1,0,0,0,1,0,1,787,1768,0,1,1,1,3,0,1,0,7,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2007,0,1,0,1,0,175000
801,60,1,0,79,12798,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,5,1997,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,462,1,154,616,0,1,0,0,1,0,1,1072,1688,0,1,2,1,4,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,403,5,2008,0,1,0,1,0,2e+05
802,30,0,1,40,4800,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,7,1916,1990,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,197,1,999,1196,1,0,0,0,1,1,0,0,1196,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2007,0,1,0,1,0,109900
803,60,1,0,63,8199,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2005,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,648,1,80,728,1,0,0,0,1,0,1,728,1456,0,1,2,1,3,0,1,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,36,10,2008,0,1,0,1,0,189000
804,60,1,0,107,13891,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,9,5,2008,2009,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,424,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1734,1734,1,0,0,0,1,0,1,1088,2822,1,0,3,1,4,1,0,0,12,1,1,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,1,0,1,52,1,2009,1,0,0,0,1,582933
805,20,1,0,75,9000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1954,1954,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,812,1,124,936,0,0,1,0,1,0,1,0,1128,1,0,1,0,2,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2006,0,1,0,0,0,118000
806,20,1,0,91,12274,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,7,5,2008,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,256,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1417,1417,1,0,0,0,1,0,1,0,1428,1,0,2,0,3,1,0,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2008,1,0,0,0,1,227680
807,80,1,0,75,9750,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1967,1967,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,400,0,100,980,0,1,0,0,1,0,1,0,980,1,0,2,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,68,10,2006,0,1,0,1,0,135500
808,70,1,0,144,21384,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,6,1923,2004,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1309,1,15,1324,1,0,0,0,1,0,1,504,1576,0,0,1,1,3,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2009,0,1,0,1,0,223500
809,80,1,0,85,13400,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1966,1966,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1047,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,516,0,380,1024,0,0,1,0,1,0,1,0,1086,0,1,1,0,3,0,0,1,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0,159950
810,75,0,1,90,8100,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,5,1898,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,849,849,0,0,1,1,0,1,0,1063,2138,1,0,2,0,2,0,0,1,11,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,40,11,2009,0,1,0,1,0,106000
811,20,1,0,78,10140,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,6,1974,1999,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,99,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,663,0,0,1040,0,0,0,0,1,0,1,0,1309,0,1,1,1,3,0,1,0,5,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,265,1,2006,0,1,0,1,0,181000
812,120,0,1,1934.01329594413,4438,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,169,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,662,1,186,848,1,0,0,0,1,0,1,0,848,0,1,1,0,1,0,1,0,4,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,140,6,2008,0,0,0,1,0,144500
813,20,0,0,66,8712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1952,1952,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,540,540,0,0,1,1,0,1,0,0,1044,1,0,1,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,6,2010,0,1,0,0,0,55993
814,20,1,0,75,9750,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,1958,1958,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,243,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,608,1,834,1442,0,1,0,0,1,0,1,0,1442,1,0,1,1,4,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,4,2007,0,0,0,1,0,157900
815,50,1,0,45,8248,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,7,1918,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,686,686,0,1,0,0,1,0,1,564,1250,1,0,1,1,3,0,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,207,7,2006,0,1,0,1,0,116000
816,20,1,0,48,12137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,442,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1649,1649,1,0,0,0,1,0,1,0,1661,1,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2010,0,1,0,1,0,224900
817,20,1,0,4643.3092748841,11425,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1954,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,486,1,522,1008,0,1,0,0,1,0,1,0,1008,1,0,1,0,2,0,0,1,4,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,137000
818,20,1,0,5571.82942093601,13265,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,2002,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,148,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1218,1,350,1568,1,0,0,0,1,0,1,0,1689,0,1,2,0,3,0,1,0,7,1,2,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,150,7,2008,0,1,0,1,0,271000
819,80,1,0,80,8816,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,7,1971,1971,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,80,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,504,1,506,1010,0,1,0,0,1,0,1,0,1052,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2010,0,1,0,1,0,155000
820,120,1,0,44,6371,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,7,5,2009,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,128,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,733,1,625,1358,1,0,0,0,1,0,1,0,1358,0,1,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,192,6,2010,1,0,0,0,1,224000
821,60,1,0,72,7226,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,798,798,1,0,0,0,1,0,1,842,1640,1,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2008,0,1,0,1,0,183000
822,20,0,1,60,6000,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,4,1953,1953,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,936,936,0,0,1,1,0,0,1,0,936,1,0,1,0,2,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,2,2009,0,1,0,1,0,93000
823,60,1,0,5165.199230612,12394,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,847,847,1,0,0,0,1,0,1,886,1733,1,0,2,1,3,0,1,0,7,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,100,10,2007,0,1,0,0,0,225000
824,50,1,0,60,9900,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,7,1940,1950,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,778,778,0,0,1,0,1,0,1,545,1489,1,0,2,0,3,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,335,7,2009,0,1,0,1,0,139500
825,20,0,0,81,11216,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1489,1489,1,0,0,0,1,0,1,0,1489,1,0,2,0,3,0,1,0,7,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2006,1,0,0,0,1,232600
826,20,1,0,114,14803,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,5,2007,2008,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,816,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1636,1,442,2078,1,0,0,0,1,0,1,0,2084,0,1,2,0,2,1,0,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,188,6,2008,1,0,0,0,1,385000
827,45,0,1,50,6130,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,6,1924,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,784,1,0,784,0,1,0,0,1,0,1,0,784,0,1,1,0,2,0,1,0,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,5,2008,0,1,0,1,0,109500
828,20,1,0,65,8529,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,20,1,1434,1454,1,0,0,0,1,0,1,0,1434,1,0,2,0,3,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,290,4,2009,0,1,0,1,0,189000
829,60,1,0,11569.9792717833,28698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,5,1967,1967,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,249,0,0,1013,0,0,1,0,1,0,1,966,2126,1,0,2,1,3,0,0,1,7,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,486,6,2009,0,1,1,0,0,185000
830,160,0,0,24,2544,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,5,2005,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,600,600,1,0,0,0,1,0,1,623,1223,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,147400
831,20,1,0,80,11900,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1957,1957,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,387,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1040,1,352,1392,0,0,1,0,1,1,0,0,1392,0,1,1,1,3,0,0,1,6,1,2,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2008,0,1,0,1,0,166000
832,160,0,0,30,3180,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7,5,2005,2005,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,600,600,1,0,0,0,1,0,1,600,1200,1,0,2,1,2,0,1,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0,151000
833,60,1,0,44,9548,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,6,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,223,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,483,1,458,941,1,0,0,0,1,0,1,888,1829,0,1,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,192,1,2010,0,1,0,1,0,237000
834,20,1,0,100,10004,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,1964,1964,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,180,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,196,0,975,1516,0,0,1,0,1,0,1,0,1516,1,0,1,1,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,2,2009,0,1,0,1,0,167000
835,20,1,0,75,7875,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1961,1961,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,136,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,572,1,572,1144,0,1,0,0,1,0,1,0,1144,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,9,2008,0,1,0,1,0,139950
836,20,1,0,60,9600,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,4,7,1950,1995,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,442,1,625,1067,0,0,1,0,1,0,1,0,1067,1,0,2,0,2,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,290,2,2010,0,1,0,1,0,128000
837,30,0,1,90,8100,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,6,1948,1973,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,338,1,1221,1559,0,1,0,0,1,0,1,0,1559,0,1,1,0,2,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2007,0,0,0,1,0,153500
838,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1973,1973,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,158,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,330,1,153,483,0,0,1,0,1,0,1,504,987,0,1,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,11,2008,0,1,0,1,0,1e+05
839,20,1,0,75,9525,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1995,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1099,1099,1,0,0,0,1,0,1,0,1099,1,0,1,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,278,6,2008,0,1,0,1,0,144000
840,50,1,0,70,11767,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,6,1946,1995,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,352,1,416,768,1,0,0,0,1,0,1,432,1200,1,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2008,0,1,0,1,0,130500
